Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,IRVINE CIV CTR DCFAST CHARGER2,1 Civic Center Plaza,,Irvine,CA,92606,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.687116,-117.827007,2022-09-09,185244,2022-09-09 01:05:00 UTC,,,,2021-02-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Vista Medical Center (Vista, CA)",780 SHADOWRIDGE DRIVE,,Vista,CA,92083,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.166619,-117.221896,2022-09-07,185257,2022-09-07 01:53:26 UTC,,,,2021-02-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"BOA El Cajon Main CA0-132 (El Cajon, CA)",512 Fletcher Parkway,,El Cajon,CA,92020,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,32.807968,-116.968079,2022-09-07,185258,2022-09-07 01:53:39 UTC,,,,2021-02-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,13647 ARNOLD 13647 ARNOLD DC,13647 Arnold Dr,,Glen Ellen,CA,95442,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.364194,-122.524081,2022-09-09,185311,2022-09-09 01:05:10 UTC,,,,2021-02-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR INYOKERN DC1,4467 US-395,,Inyokern,CA,93527,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.702077,-117.868569,2022-09-09,185369,2022-09-09 01:05:12 UTC,,,,2021-02-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 2886 (Pico Rivera, CA)",8500 WASHINGTON BLVD,,Pico Rivera,CA,90660,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.986449,-118.104951,2022-09-07,185373,2022-09-07 01:53:25 UTC,,,,2021-02-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"BoA CA0-163 (San Diego, CA)",16849 Bernardo Ctr Dr,,San Diego,CA,92128,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.019638,-117.074305,2022-09-07,185375,2022-09-07 01:53:52 UTC,,,,2021-02-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR MOJAVE DC1,16262 Sierra Hwy,,Mojave,CA,93501,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.057478,-118.1743,2022-09-09,185383,2022-09-09 01:02:42 UTC,,,,2021-02-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR MOJAVE DC4,16262 Sierra Hwy,,Mojave,CA,93501,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.057456,-118.174426,2022-09-09,185397,2022-09-09 01:05:22 UTC,,,,2021-02-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR MOJAVE DC3,16262 Sierra Hwy,,Mojave,CA,93501,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.057462,-118.174343,2022-09-09,185399,2022-09-09 01:05:22 UTC,,,,2021-02-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR MOJAVE DC2,16262 Sierra Hwy,,Mojave,CA,93501,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.057478,-118.174327,2022-09-09,185400,2022-09-09 01:05:22 UTC,,,,2021-02-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Greybill Building,1141 Mission St,"Mission Street, between 11th and 12th",San Miguel,CA,93451,,949-945-2000,E,,Public,24 hours daily,,,,,,,2,,EVGATEWAY,http://evgateway.com/,GPS,35.74958763037585,-120.6967915185996,2021-03-15,185486,2022-02-10 19:42:29 UTC,P,,,2021-02-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,$0.35 per kWh,,,,,,,,,,false
ELEC,"Safeway 0928 - Pleasant Hill, CA",600 Patterson Blvd.,,Pleasant Hill,CA,94523,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,37.934474,-122.073153,2022-09-07,185583,2022-09-07 01:53:09 UTC,,,,2021-03-05,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Macerich Fashion Fair (Fresno, CA)",645 E Shaw Ave,,Fresno,CA,93710,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,36.805901,-119.774233,2022-09-07,186050,2022-09-07 01:53:45 UTC,,,,2021-03-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CHERRY MAGNOLIA STATION 1,165Magnolia Ave,,Auburn,CA,95603,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.89982,-121.067582,2022-09-09,186085,2022-09-09 01:05:29 UTC,,,,2021-03-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 1755 (Rohnert Park, CA)",4625 Redwood Dr,,Rohnert Park,CA,94928,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.368052,-122.714967,2022-09-07,186089,2022-09-07 01:53:19 UTC,,,,2021-03-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Caltrans - Clyde V. Kane Rest Area - Northbound,"I-15, Exit 217",,Baker,CA,92309,,916-654-2852,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,GPS,35.0319,-116.469128,2021-05-06,186207,2022-02-10 19:42:29 UTC,P,,,2021-03-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false
ELEC,Caltrans - Valley Wells Rest Area - Southbound,"I-15, Exit 270",,Nipton,CA,92364,,916-654-2852,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,GPS,35.435299,-115.70199,2021-05-06,186208,2022-02-10 19:42:29 UTC,P,,,2021-03-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false
ELEC,Caltrans - Valley Wells Rest Area - Northbound,"I-15, Exit 270",,Nipton,CA,92364,,916-654-2852,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,GPS,35.434023,-115.699267,2021-05-06,186209,2022-02-10 19:42:29 UTC,P,,,2021-03-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false
ELEC,THE LODGE VISITOR CENTER,2700 17 Mile Dr,,Del Monte Forest,CA,93953,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.570071,-121.950395,2022-09-09,186242,2022-09-09 01:03:49 UTC,,,,2021-03-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"BOA Crenshaw Imperial CA8-191 (Inglewood, CA)",11525 CRENSHAW BLVD.,,Inglewood,CA,90303,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.929306,-118.326741,2022-09-07,186282,2022-09-07 01:53:41 UTC,,,,2021-03-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR CHEVRON F DC1,2789 E Bidwell St,,Folsom,CA,95630,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.653708,-121.123351,2022-09-09,186309,2022-09-09 01:00:32 UTC,,,,2021-03-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR CHEVRON F DC2,2789 E Bidwell St,,Folsom,CA,95630,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.653726,-121.123424,2022-09-09,186310,2022-09-09 01:04:29 UTC,,,,2021-03-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LONG BEACH NIETO DC 01,185 Nieto Ave,,Long Beach,CA,90803,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.760055,-118.135638,2022-09-09,186540,2022-09-09 01:05:10 UTC,,,,2021-03-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LONG BEACH NIETO DC 02,180 Granada Ave,,Long Beach,CA,90803,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.760191,-118.136057,2022-09-09,186541,2022-09-09 01:05:10 UTC,,,,2021-03-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Target T0229 - Cypress, CA",6835 Katella Avenue,,Cypress,CA,90630,,833-632-2778,E,,Public,24 hours daily,,,,,,1,2,,Electrify America,https://www.electrifyamerica.com/,GPS,33.803909,-118.014104,2022-09-07,186550,2022-09-07 01:52:50 UTC,,,,2021-03-24,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Galleria Blvd - Roseville CA,1216 Galleria Blvd.,,Roseville,CA,95678,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,38.773025,-121.265177,2022-09-09,186857,2022-09-09 01:16:28 UTC,,,,2021-04-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Boku Superfoods Cafe (Ojai, CA)",987 W OJAI AVE,,Ojai,CA,93023,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.44201,-119.258911,2022-09-07,187034,2022-09-07 01:53:36 UTC,,,,2021-04-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Truxel Rd - Sacramento CA,3721 Truxel Rd.,,Sacramento,CA,95834,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,38.637266,-121.504748,2022-09-09,187151,2022-09-09 01:16:28 UTC,,,,2021-04-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Caltrans - Clyde V. Kane Rest Area - Southbound,"I-15, Exit 217",,Baker,CA,92309,,916-654-2852,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,GPS,35.034153,-116.471447,2021-05-06,187287,2022-02-10 19:42:29 UTC,P,,,2021-04-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false
ELEC,"Simon Napa Premium Outlets (Napa, Ca)",629 FACTORY STORES DRIVE,,Napa,CA,94558,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.296558,-122.303032,2022-09-07,187616,2022-09-07 01:53:33 UTC,,,,2021-04-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DS-65,5555 Sylvia Ave,,Los Angeles,CA,91356,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,Greenlots,http://greenlots.com/,GPS,34.172423,-118.55265,2022-09-09,187695,2022-09-09 01:15:49 UTC,,,,2021-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MONTEREY AIRPRT UNIT 1,200 Fred Kane Dr,,Monterey,CA,93940,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.586442,-121.848634,2022-09-09,187822,2022-09-09 00:58:50 UTC,,,,2021-04-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MONTEREY AIRPRT UNIT 2,200 Fred Kane Dr,,Monterey,CA,93940,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.586429,-121.848607,2022-09-09,187826,2022-09-09 01:03:08 UTC,,,,2021-04-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MONTEREY AIRPRT UNIT 3,200 Fred Kane Dr,,Monterey,CA,93940,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.586452,-121.84866,2022-09-09,187828,2022-09-09 01:05:45 UTC,,,,2021-04-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"BoA CA6-136 (Fountain Valley, CA)",17430 Brookhurst St,,Fountain Valley,CA,92708,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.709621,-117.95404,2022-09-07,187838,2022-09-07 01:53:56 UTC,,,,2021-04-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Save Mart FoodMaxx 462 (Newark, CA)",39966 Cedar Blvd,,Newark,CA,94560,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,37.51923,-121.992356,2022-09-07,187908,2022-09-07 01:53:52 UTC,,,,2021-04-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,G&M OIL CHEVRON #83,20731 Lake Forest Dr,,Lake Forest,CA,92630,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.661763,-117.668599,2022-09-09,187924,2022-09-09 00:57:23 UTC,,,,2021-04-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Walmart 2280 Mountain View,600 Showers Drive,,Mountain View,CA,94040,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,37.400975,-122.10866,2022-09-07,188023,2022-09-07 01:52:33 UTC,,,,2021-04-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CHARGEPOINT HQ 40,254 E Hacienda Ave,,Campbell,CA,95008,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.267109,-121.955459,2022-09-09,188091,2022-09-09 00:45:35 UTC,,,,2021-04-29,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ENTRANCE DCFAST HOG,4645 Morena Blvd,,San Diego,CA,92117,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.822133,-117.226493,2022-09-09,189368,2022-09-09 00:55:45 UTC,,,,2021-05-08,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Palos Verdes Library District,701 Silver Spur Road,,Rolling Hills Estates,CA,90274,,833-632-2778,E,,Public,24 hours daily,,,,,,,3,,Electrify America,https://www.electrifyamerica.com/,GPS,33.770756,-118.370691,2022-09-07,189585,2022-09-07 01:53:16 UTC,,,,2021-05-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Stockton Blvd - Elk Grove CA,8830 E. Stockton Blvd.,,Elk Grove,CA,95624,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,38.436895,-121.397472,2022-09-09,189648,2022-09-09 01:16:29 UTC,,,,2021-05-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,7-ELEVEN 32262 TRACY DC4,2360 W Grant Line Rd,,Tracy,CA,95377,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.753331,-121.459702,2022-09-09,189727,2022-09-09 01:06:13 UTC,,,,2021-05-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,7-ELEVEN 32262 TRACY DC1,2360 W Grant Line Rd,,Tracy,CA,95377,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.753335,-121.459573,2022-09-09,189728,2022-09-09 01:06:13 UTC,,,,2021-05-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,7-ELEVEN 32262 TRACY DC3,2360 W Grant Line Rd,,Tracy,CA,95377,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.753336,-121.459655,2022-09-09,189729,2022-09-09 01:06:13 UTC,,,,2021-05-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,7-ELEVEN 32262 TRACY DC2,2360 W Grant Line Rd,,Tracy,CA,95377,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.753331,-121.459608,2022-09-09,189730,2022-09-09 01:06:13 UTC,,,,2021-05-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Los Angeles Fine Arts & Wine Storage,2290 S Centinela Ave,,Los Angeles,CA,90064,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts PayPal,A APPLE_PAY D M V,,,,,,4,,EV Connect,http://evconnect.com/,200-9,34.029426,-118.455113,2021-06-07,189898,2021-12-06 18:36:15 UTC,P,,,2021-01-13,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OFFICE_BLDG,,,,,,,,,,,,,,,,,false
ELEC,"Target T0300 (Mission Viejo, CA)",24500 Alicia Pkwy.,,Mission Viejo,CA,92691,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,33.605701,-117.688867,2022-09-07,190066,2022-09-07 01:53:17 UTC,,,,2021-05-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Target T2359 (Los Banos, CA)",1405 W Pacheco Blvd,,Los Banos,CA,93635,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,37.054767,-120.876476,2022-09-07,190098,2022-09-07 01:53:29 UTC,,,,2021-05-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SIERRA NEVADA BREWING DC FAST,1085 E 20th St,,Chico,CA,95928,,888-758-4389,E,,Public,Mon 11:00am - 9:00pm; Tue 11:00am - 9:00pm; Wed 11:00am - 9:00pm; Thu 11:00am - 9:00pm; Fri 11:00am - 9:00pm; Sat 9:00am - 10:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.723841,-121.813824,2022-09-09,190156,2022-09-09 00:43:47 UTC,,,,2021-05-27,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,The SW by CLG Apartment,11311 La Grange Ave,,Los Angeles,CA,90025,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts PayPal,A APPLE_PAY D M V,,,,,,6,,EV Connect,http://evconnect.com/,200-8,34.04086,-118.444283,2021-06-07,190274,2021-12-06 18:36:15 UTC,P,,,2021-03-08,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false
ELEC,CHARGEPOINT HQ 44,240 E Hacienda Ave,,Campbell,CA,95008,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.26674,-121.956719,2022-09-09,190287,2022-09-09 00:56:36 UTC,,,,2021-05-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Target T1846 - San Diego, CA",3424 College Ave.,,San Diego,CA,92115,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,32.741453,-117.056558,2022-09-07,190312,2022-09-07 01:53:04 UTC,,,,2021-05-28,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Target T2115 N. Freeway,3601 N. Freeway Blvd.,,Sacramento,CA,95834,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.63995,-121.499203,2022-09-07,190399,2022-09-07 01:52:00 UTC,,,,2021-05-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Target T2604 - Rocklin, CA",5104 Commons Drive,,Rocklin,CA,95677,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,38.804985,-121.207633,2022-09-07,190400,2022-09-07 01:52:01 UTC,,,,2021-05-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Target T0310 Riverside Blvd.,2505 Riverside Blvd.,,Sacramento,CA,95818,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,38.562896,-121.497855,2022-09-07,190401,2022-09-07 01:52:01 UTC,,,,2021-05-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Target T0312 Fulton Ave,1919 Fulton Avenue,,Sacramento,CA,95825,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,38.600368,-121.401856,2022-09-07,190403,2022-09-07 01:52:04 UTC,,,,2021-05-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Target T2492 4th Avenue,6507 4th Avenue,,Sacramento,CA,95817,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,38.549078,-121.42751,2022-09-07,190404,2022-09-07 01:52:05 UTC,,,,2021-05-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Laguna Village,8785 Center Parkway,,Sacramento,CA,95823,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.438976,-121.418143,2022-09-07,190405,2022-09-07 01:52:05 UTC,,,,2021-05-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Riverpoint Marketplace,767 Ikea Court,,West Sacramento,CA,95605,,833-632-2778,E,,Public,24 hours daily,,,,,,,3,,Electrify America,https://www.electrifyamerica.com/,GPS,38.588964,-121.551083,2022-09-07,190409,2022-09-07 01:52:15 UTC,,,,2021-05-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Sacramento International Airport,6900 Airport Blvd.,,Sacramento,CA,95837,,833-632-2778,E,,Public,24 hours daily,,,,,,,7,,Electrify America,https://www.electrifyamerica.com/,GPS,38.677894,-121.589248,2022-09-07,190410,2022-09-07 01:52:15 UTC,,,,2021-05-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Walmart 1697 Elk Grove,8465 Elk Grove Blvd,,Elk Grove,CA,95758,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,38.411175,-121.390948,2022-09-07,190414,2022-09-07 01:52:20 UTC,,,,2021-05-30,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 4393 - North Highland, CA",4675 Watt Avenue,,North Highland,CA,95660,,833-632-2778,E,,Public,24 hours daily,,,,,,,3,,Electrify America,https://www.electrifyamerica.com/,GPS,38.649671,-121.384879,2022-09-07,190415,2022-09-07 01:52:23 UTC,,,,2021-05-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 2735 - Sacramento, CA",6051 Florin Road,,Sacramento,CA,95823,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.498212,-121.434197,2022-09-07,190418,2022-09-07 01:52:36 UTC,,,,2021-05-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
